experiment,episode,board_size,start_stones,opponent,dqn_color,winner,dqn_win,game_length,invalid_fallbacks,experimental_board_transfer
unseen_starting_positions,113,7,2,Random Agent,RED,RED,1,19,0,False
unseen_starting_positions,114,7,2,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,115,7,2,Random Agent,RED,RED,1,23,0,False
unseen_starting_positions,116,7,2,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,117,7,2,Random Agent,RED,RED,1,17,0,False
unseen_starting_positions,118,7,2,Random Agent,BLUE,BLUE,1,18,0,False
unseen_starting_positions,119,7,2,Random Agent,RED,RED,1,17,0,False
unseen_starting_positions,120,7,2,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,121,7,2,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,122,7,2,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,123,7,2,Random Agent,RED,RED,1,17,0,False
unseen_starting_positions,124,7,2,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,125,7,2,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,126,7,2,Random Agent,BLUE,BLUE,1,20,0,False
unseen_starting_positions,127,7,2,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,128,7,2,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,129,7,2,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,130,7,2,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,131,7,2,Random Agent,RED,RED,1,17,0,False
unseen_starting_positions,132,7,2,Random Agent,BLUE,BLUE,1,22,0,False
unseen_starting_positions,133,7,2,Random Agent,RED,RED,1,17,0,False
unseen_starting_positions,134,7,2,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,135,7,2,Random Agent,RED,RED,1,17,0,False
unseen_starting_positions,136,7,2,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,137,7,2,Random Agent,RED,RED,1,17,0,False
unseen_starting_positions,138,7,2,Random Agent,BLUE,BLUE,1,22,0,False
unseen_starting_positions,139,7,2,Random Agent,RED,RED,1,17,0,False
unseen_starting_positions,140,7,2,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,141,7,2,Random Agent,RED,RED,1,19,0,False
unseen_starting_positions,142,7,2,Random Agent,BLUE,BLUE,1,18,0,False
unseen_starting_positions,143,7,2,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,144,7,2,Random Agent,BLUE,BLUE,1,36,0,False
unseen_starting_positions,145,7,2,Random Agent,RED,RED,1,17,0,False
unseen_starting_positions,146,7,2,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,147,7,2,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,148,7,2,Random Agent,BLUE,BLUE,1,18,0,False
unseen_starting_positions,149,7,2,Random Agent,RED,RED,1,47,0,False
unseen_starting_positions,150,7,2,Random Agent,BLUE,BLUE,1,32,0,False
unseen_starting_positions,151,7,2,Random Agent,RED,RED,1,35,0,False
unseen_starting_positions,152,7,2,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,153,7,2,Random Agent,RED,RED,1,19,0,False
unseen_starting_positions,154,7,2,Random Agent,BLUE,BLUE,1,20,0,False
unseen_starting_positions,155,7,2,Random Agent,RED,RED,1,19,0,False
unseen_starting_positions,156,7,2,Random Agent,BLUE,BLUE,1,22,0,False
unseen_starting_positions,157,7,2,Random Agent,RED,RED,1,17,0,False
unseen_starting_positions,158,7,2,Random Agent,BLUE,BLUE,1,18,0,False
unseen_starting_positions,159,7,2,Random Agent,RED,RED,1,13,0,False
